simulation_run,time_step,time_of_day,traffic_phase,is_peak_hour,cycle_num,density,speed_setting,simulation_mode,arrival_rate_j1_lane1,arrival_rate_j1_lane2,arrival_rate_j1_lane3,arrival_rate_j1_lane4,arrival_rate_j2_lane1,arrival_rate_j2_lane2,arrival_rate_j2_lane3,arrival_rate_j2_lane4,pso_n_particles,pso_n_iterations,pso_inertia_w,pso_cognitive_c1,pso_social_c2,pso_min_green,pso_max_green,pso_best_fitness,pso_improvement_pct,green_time_j1_lane1_pso,green_time_j1_lane2_pso,green_time_j1_lane3_pso,green_time_j1_lane4_pso,green_time_j2_lane1_pso,green_time_j2_lane2_pso,green_time_j2_lane3_pso,green_time_j2_lane4_pso,green_time_j1_lane1_baseline,green_time_j1_lane2_baseline,green_time_j1_lane3_baseline,green_time_j1_lane4_baseline,green_time_j2_lane1_baseline,green_time_j2_lane2_baseline,green_time_j2_lane3_baseline,green_time_j2_lane4_baseline,queue_j1_lane1,queue_j1_lane2,queue_j1_lane3,queue_j1_lane4,queue_j2_lane1,queue_j2_lane2,queue_j2_lane3,queue_j2_lane4,avg_wait_j1_lane1,avg_wait_j1_lane2,avg_wait_j1_lane3,avg_wait_j1_lane4,avg_wait_j2_lane1,avg_wait_j2_lane2,avg_wait_j2_lane3,avg_wait_j2_lane4,avg_waiting_time_pso,avg_waiting_time_baseline,total_vehicles_processed,vehicles_processed_j1,vehicles_processed_j2,throughput_per_step,fuel_wasted_pso_litres,fuel_wasted_baseline_litres,fuel_saved_litres,signal_efficiency_pct,congestion_level,emergency_occurred,emergency_junction,emergency_lane,emergency_duration_steps,active_direction,phase_timer_N,phase_timer_S,phase_timer_E,phase_timer_W,ds_total_rows,ds_total_cols,ds_current_step,ds_density,ds_peak_phase,ds_total_volume
42,66,Morning Rush,HIGH,1,423,0.8288,1,AI,4.318,4.301,5.03,5.934,2.959,2.751,2.915,3.167,25,35,0.648,1.728,1.761,3,20,9.8388,26.56,9,8,8,12,14,12,8,10,10,10,10,10,10,10,10,10,9,7,6,5,2,6,3,3,9.5778,9.7509,10.3792,11.3735,6.7795,10.2817,7.5824,10.4532,9.5223,12.9661,53,32,21,0.791,25.234,34.36,9.126,96.06,HIGH,0,0,0,0,E,0,0,5,4,12000,50,66,0.8288,HIGH,19.583
42,67,Morning Rush,HIGH,1,423,0.8979,4,AI,4.421,5.143,6.417,5.048,3.011,3.171,3.608,2.724,25,35,0.445,1.169,1.68,3,20,8.5822,28.1,10,11,14,9,14,10,12,9,10,10,10,10,10,10,10,10,3,4,9,3,8,2,8,5,9.2351,11.0107,9.4381,8.7115,7.8217,6.4087,6.1931,7.7002,8.3149,11.5652,29,22,7,0.426,12.056,16.769,4.713,97.13,CRITICAL,0,0,0,0,W,2,0,4,5,12000,50,67,0.8979,HIGH,21.029
42,68,Morning Rush,HIGH,1,423,0.8387,8,AI,4.354,5.784,5.486,5.194,2.177,2.892,2.743,2.597,20,25,0.882,1.684,1.18,3,20,9.0576,27.7,8,8,14,14,8,10,13,11,10,10,10,10,10,10,10,10,4,6,5,11,6,6,7,11,6.7215,8.7798,10.2125,8.0421,9.7435,9.3222,10.5321,6.9217,8.7844,12.1503,50,29,21,0.725,21.961,30.376,8.415,93.82,CRITICAL,0,0,0,0,E,6,1,6,2,12000,50,68,0.8387,HIGH,20.818
42,69,Morning Rush,HIGH,1,423,0.8248,1,AI,5.045,4.457,5.0,5.424,2.922,2.528,2.7,2.812,15,20,0.816,1.458,1.94,3,20,9.7818,28.64,9,12,10,13,13,12,8,9,10,10,10,10,10,10,10,10,6,9,6,6,4,5,4,5,10.923,9.8491,9.072,11.4457,8.9784,9.3902,5.7058,10.605,9.4962,13.3077,51,25,26,0.729,24.215,33.934,9.719,91.79,CRITICAL,0,0,0,0,N,0,10,6,6,12000,50,69,0.8248,HIGH,19.926
42,70,Morning Rush,HIGH,1,423,0.6379,5,Manual,4.092,3.203,3.363,4.425,2.046,1.601,1.681,2.212,15,35,0.867,1.706,1.44,3,20,8.5361,17.94,13,12,11,12,11,13,14,13,10,10,10,10,10,10,10,10,6,7,5,8,8,7,7,3,11.6539,9.2439,9.6249,7.6845,5.4751,9.6447,6.5622,6.4695,8.2948,10.1082,45,30,15,0.634,18.663,22.743,4.08,90.13,HIGH,0,0,0,0,S,0,0,7,6,12000,50,70,0.6379,HIGH,15.083
42,71,Morning Rush,HIGH,1,423,0.8746,5,AI,4.658,5.785,5.224,4.243,3.129,3.493,3.012,2.322,20,35,0.438,1.857,1.452,3,20,8.7553,27.29,11,13,13,9,13,11,12,10,10,10,10,10,10,10,10,10,11,7,12,5,7,7,5,4,6.7823,9.9281,8.2132,10.8381,7.0325,7.9571,9.7524,7.6217,8.5157,11.7121,50,19,31,0.694,21.289,29.28,7.991,95.65,CRITICAL,0,0,0,0,S,5,5,8,3,12000,50,71,0.8746,HIGH,19.91
42,72,Morning Rush,HIGH,1,423,0.6861,1,AI,4.514,3.417,4.759,4.793,3.057,2.308,2.78,2.597,25,25,0.802,1.172,1.144,3,20,8.9763,22.03,14,8,12,12,10,11,9,11,10,10,10,10,10,10,10,10,3,5,8,11,7,9,5,3,11.2888,10.4986,7.8478,11.6676,6.2135,8.0815,7.5759,6.7346,8.7385,11.208,36,22,14,0.493,15.729,20.174,4.445,90.2,CRITICAL,0,0,0,0,S,11,0,4,5,12000,50,72,0.6861,HIGH,17.483
42,73,Morning Rush,HIGH,1,423,0.6152,10,AI,3.935,3.274,4.422,3.774,2.768,2.237,2.611,2.087,30,40,0.506,1.147,1.599,3,20,8.4095,25.35,14,11,8,10,10,12,11,14,10,10,10,10,10,10,10,10,9,6,10,7,3,8,8,8,9.9557,8.984,11.0035,6.4864,7.5067,9.7028,6.2501,5.6611,8.1938,10.977,57,34,23,0.77,23.352,31.284,7.932,91.94,CRITICAL,0,0,0,0,W,6,4,7,8,12000,50,73,0.6152,HIGH,15.405
42,74,Morning Rush,HIGH,1,423,0.7533,8,AI,3.77,5.375,5.159,4.765,2.685,3.288,2.979,2.583,15,30,0.665,1.364,1.315,3,20,8.659,28.17,14,11,10,13,12,9,10,10,10,10,10,10,10,10,10,10,10,7,7,4,11,3,6,7,7.6655,10.1016,10.0106,10.1121,6.7644,6.7419,9.704,6.4515,8.444,11.7562,51,27,24,0.68,21.532,29.978,8.446,91.2,HIGH,0,0,0,0,S,7,8,1,5,12000,50,74,0.7533,HIGH,19.069
42,75,Morning Rush,HIGH,1,423,0.8008,5,Manual,4.641,5.158,5.251,3.864,2.321,2.579,2.626,1.932,25,25,0.437,1.529,1.597,3,20,8.4623,27.25,9,13,9,8,10,13,13,9,10,10,10,10,10,10,10,10,6,6,4,5,6,5,11,3,7.8196,9.6521,8.4595,8.9828,5.9841,8.6051,7.6861,8.8819,8.2589,11.352,50,24,26,0.658,20.648,28.381,7.733,93.36,HIGH,0,0,0,0,S,4,7,1,0,12000,50,75,0.8008,HIGH,18.914
42,76,Morning Rush,HIGH,1,423,0.8425,5,AI,4.176,5.903,4.655,5.319,2.088,2.951,2.328,2.659,15,25,0.596,1.875,1.49,3,20,8.715,18.3,8,12,14,10,8,9,9,12,10,10,10,10,10,10,10,10,11,11,10,10,9,6,5,7,8.4478,8.7157,9.7605,9.9036,8.9255,9.1339,7.3441,5.8675,8.5123,10.4192,43,18,25,0.558,18.301,22.401,4.1,93.96,HIGH,0,0,0,0,E,6,11,5,7,12000,50,76,0.8425,HIGH,20.053
42,77,Morning Rush,HIGH,1,423,0.8663,5,AI,5.004,6.012,5.512,4.165,2.502,3.006,2.756,2.083,15,25,0.547,1.169,1.248,3,20,8.7363,23.92,9,13,12,10,12,13,12,12,10,10,10,10,10,10,10,10,6,6,6,6,3,5,3,4,6.3319,7.0724,10.802,9.8464,10.1621,9.0586,8.583,6.4605,8.5396,11.224,45,16,29,0.577,19.214,25.254,6.04,87.96,CRITICAL,0,0,0,0,N,4,8,0,0,12000,50,77,0.8663,HIGH,20.693
42,78,Morning Rush,HIGH,1,423,0.8926,3,Fixed,5.67,6.327,4.709,4.671,3.635,3.764,2.754,2.536,25,20,0.701,1.366,1.978,3,20,8.4394,30.37,11,11,9,9,11,14,8,8,10,10,10,10,10,10,10,10,8,7,6,9,3,14,4,7,6.7283,10.9191,6.6728,10.9394,7.1974,7.5089,9.8302,6.2476,8.2555,11.8558,60,39,21,0.759,24.766,35.567,10.801,96.73,CRITICAL,0,0,0,0,N,0,0,4,0,12000,50,78,0.8926,HIGH,21.377
42,79,Morning Rush,HIGH,1,423,0.5888,5,AI,4.05,3.793,4.129,3.706,2.025,1.897,2.064,1.853,10,30,0.498,1.118,1.54,3,20,7.9964,30.0,11,8,8,9,8,9,12,10,10,10,10,10,10,10,10,10,9,3,3,8,6,7,5,6,8.9839,7.1152,7.2809,7.2318,6.765,7.2615,10.2483,7.7353,7.8277,11.1828,44,20,24,0.55,17.221,24.602,7.381,92.69,CRITICAL,0,0,0,0,E,9,7,2,5,12000,50,79,0.5888,HIGH,15.678
42,80,Morning Rush,HIGH,1,424,0.709,10,AI,3.839,4.607,4.229,3.573,2.32,2.603,2.315,1.887,15,25,0.525,1.997,1.796,3,20,8.6999,14.26,11,8,13,8,13,11,10,12,10,10,10,10,10,10,10,10,0,6,3,4,7,6,11,7,11.1282,9.2423,9.1553,9.1375,6.4389,6.7854,6.8886,9.4025,8.5223,9.94,44,12,32,0.543,18.749,21.868,3.119,89.0,HIGH,0,0,0,0,E,4,2,7,3,12000,50,80,0.709,HIGH,16.248
42,81,Morning Rush,HIGH,1,424,0.625,4,Manual,3.879,3.544,3.629,3.95,1.94,1.772,1.815,1.975,10,40,0.418,1.007,1.687,3,20,9.1604,18.31,12,11,12,9,13,8,13,10,10,10,10,10,10,10,10,10,11,12,6,3,3,6,9,6,11.0128,6.6314,10.3946,9.1876,8.1499,8.7719,7.7166,9.9704,8.9794,10.9927,29,17,12,0.354,13.02,15.939,2.919,85.76,HIGH,0,0,0,0,S,9,9,3,6,12000,50,81,0.625,HIGH,15.002
42,82,Morning Rush,HIGH,1,424,0.6684,10,AI,3.852,4.007,3.211,3.967,2.726,2.603,2.006,2.183,20,20,0.724,1.302,1.092,3,20,10.1787,16.2,9,11,9,11,13,10,13,10,10,10,10,10,10,10,10,10,10,4,5,7,5,3,5,8,11.5685,9.8234,10.9006,11.0846,9.5566,10.1697,8.2426,8.5264,9.984,11.9145,36,12,24,0.434,17.971,21.446,3.475,91.98,CRITICAL,0,0,0,0,S,1,9,7,5,12000,50,82,0.6684,HIGH,15.037
42,83,Morning Rush,HIGH,1,424,0.621,6,AI,3.606,3.575,4.059,4.079,1.803,1.788,2.03,2.039,30,25,0.846,1.148,1.598,3,20,8.1533,17.32,10,12,12,11,13,12,13,10,10,10,10,10,10,10,10,10,8,7,4,8,5,6,4,5,6.5705,6.9709,7.2112,11.4039,6.658,6.7708,7.74,10.6943,8.0024,9.6789,38,10,28,0.452,15.204,18.389,3.185,89.44,HIGH,0,0,0,0,W,7,1,4,4,12000,50,83,0.621,HIGH,15.319
42,84,Morning Rush,HIGH,1,424,0.9156,1,AI,6.065,4.635,4.929,4.48,3.833,2.917,2.865,2.44,20,25,0.809,1.276,1.61,3,20,7.3954,18.53,11,11,10,13,12,11,13,8,10,10,10,10,10,10,10,10,7,7,9,8,3,5,6,9,7.6291,8.1385,7.3254,9.5393,6.8401,5.8006,5.6254,7.2049,7.2629,8.9147,48,25,23,0.565,17.431,21.395,3.964,93.01,CRITICAL,0,0,0,0,S,9,2,5,2,12000,50,84,0.9156,HIGH,20.109
42,85,Morning Rush,HIGH,1,424,0.6935,9,Fixed,3.537,4.757,4.527,4.0,1.768,2.378,2.264,2.0,30,35,0.801,1.897,1.944,3,20,9.0681,16.0,10,10,8,14,11,12,8,10,10,10,10,10,10,10,10,10,7,9,5,7,5,7,5,5,9.738,10.802,7.9673,10.9733,7.3991,5.8577,7.9631,10.5866,8.9109,10.6079,43,32,11,0.5,19.158,22.806,3.648,86.78,CRITICAL,0,0,0,0,N,0,5,3,6,12000,50,85,0.6935,HIGH,16.821
42,86,Morning Rush,HIGH,1,424,0.7169,3,AI,4.11,3.585,4.52,3.903,2.055,1.792,2.26,1.952,30,20,0.622,1.133,1.649,3,20,9.8745,23.94,11,8,10,13,9,9,12,10,10,10,10,10,10,10,10,10,9,12,9,10,4,6,1,3,11.1069,8.823,10.0335,11.1219,8.7401,9.0207,9.7583,9.066,9.7088,12.7642,31,10,21,0.356,15.048,19.784,4.736,94.22,CRITICAL,0,0,0,0,N,2,2,5,12,12000,50,86,0.7169,HIGH,16.118
42,87,Morning Rush,HIGH,1,424,0.6031,10,AI,3.433,3.653,3.099,3.207,2.116,2.127,1.75,1.704,20,30,0.831,1.167,1.775,3,20,9.6896,14.62,8,11,11,13,12,11,13,12,10,10,10,10,10,10,10,10,5,3,3,8,5,4,8,9,11.5231,7.7209,10.2147,10.1351,9.2559,7.7756,9.1889,10.444,9.5323,11.1644,31,22,9,0.352,14.776,17.306,2.53,86.33,CRITICAL,0,0,0,0,E,2,3,0,3,12000,50,87,0.6031,HIGH,13.392
42,88,Morning Rush,HIGH,1,424,0.9166,3,Fixed,4.529,5.131,4.489,5.589,3.064,3.166,2.644,2.995,15,30,0.593,1.284,1.128,3,20,9.1169,21.69,12,11,8,10,8,11,9,10,10,10,10,10,10,10,10,10,7,9,8,8,4,4,9,5,10.0768,9.3885,6.6033,8.0651,10.3415,10.0331,7.7174,9.5627,8.9736,11.4589,74,42,32,0.831,33.203,42.399,9.196,92.5,CRITICAL,0,0,0,0,S,9,8,1,8,12000,50,88,0.9166,HIGH,19.738
42,89,Morning Rush,HIGH,1,424,0.8774,4,Fixed,4.957,4.464,4.551,6.103,3.279,2.832,2.675,3.252,15,20,0.884,1.34,1.666,3,20,7.984,22.91,10,11,13,9,9,14,11,13,10,10,10,10,10,10,10,10,11,9,8,7,4,8,6,6,7.8691,8.7127,8.1005,10.5902,8.1811,5.4717,7.1704,6.805,7.8626,10.1996,27,20,7,0.3,10.615,13.77,3.155,91.88,HIGH,0,0,0,0,W,2,10,6,5,12000,50,89,0.8774,HIGH,20.075
42,90,Midday,MEDIUM,0,424,0.4926,9,AI,3.171,2.472,3.039,2.959,1.986,1.536,1.72,1.58,10,40,0.74,1.022,1.523,3,20,3.7516,14.82,10,9,11,8,9,10,13,13,10,10,10,10,10,10,10,10,2,3,3,1,5,3,1,0,3.1983,3.5567,2.8954,4.7556,3.9899,4.1143,3.5581,3.5029,3.6964,4.3395,59,36,23,0.648,10.905,12.802,1.897,87.68,MEDIUM,0,0,0,0,E,5,4,1,7,12000,50,90,0.4926,MEDIUM,11.641
42,91,Midday,MEDIUM,0,424,0.4569,4,AI,2.435,3.024,2.983,2.945,1.618,1.812,1.692,1.573,20,35,0.407,1.562,1.133,3,20,3.5933,21.78,9,14,11,8,13,10,9,10,10,10,10,10,10,10,10,10,3,2,4,4,3,1,3,2,2.9149,5.1334,4.1475,3.7459,2.9196,4.1073,2.9628,2.4057,3.5421,4.5285,24,10,14,0.261,4.25,5.434,1.184,93.84,MEDIUM,0,0,0,0,E,6,13,6,0,12000,50,91,0.4569,MEDIUM,11.387
42,92,Midday,MEDIUM,0,424,0.3518,3,AI,1.878,2.349,2.497,1.992,1.739,1.775,1.648,1.196,20,25,0.701,1.321,1.776,3,20,3.6385,29.73,10,10,14,13,8,12,11,11,10,10,10,10,10,10,10,10,1,0,3,3,4,1,3,0,5.1096,2.9978,3.9931,2.9748,3.5062,3.2426,3.3027,3.5806,3.5884,5.1069,67,33,34,0.72,12.021,17.108,5.087,90.1,MEDIUM,0,0,0,0,N,5,1,11,5,12000,50,92,0.3518,MEDIUM,8.716
42,93,Midday,MEDIUM,0,424,0.3301,6,Fixed,1.634,2.293,1.883,2.115,0.817,1.147,0.942,1.058,15,30,0.555,1.757,1.96,3,20,4.2682,20.26,13,11,13,12,13,11,8,11,10,10,10,10,10,10,10,10,2,2,2,3,1,1,3,3,4.733,4.664,5.1863,4.2434,2.7926,4.7404,3.0763,4.2542,4.2113,5.2812,64,39,25,0.681,13.476,16.9,3.424,92.2,MEDIUM,0,0,0,0,W,12,0,0,9,12000,50,93,0.3301,MEDIUM,7.925
42,94,Midday,MEDIUM,0,424,0.5285,3,AI,2.629,3.016,3.15,2.551,1.315,1.508,1.575,1.276,10,40,0.479,1.988,1.469,3,20,4.0566,24.25,13,9,14,11,10,9,11,11,10,10,10,10,10,10,10,10,5,1,4,5,1,3,2,2,4.6538,4.3527,5.1743,4.5081,4.2383,3.1161,2.4257,3.5652,4.0043,5.2864,75,40,35,0.789,15.017,19.825,4.808,88.24,MEDIUM,0,0,0,0,W,9,0,3,2,12000,50,94,0.5285,MEDIUM,11.346
42,95,Midday,MEDIUM,0,424,0.3219,8,Fixed,2.212,2.281,2.275,1.661,1.106,1.141,1.137,0.831,15,35,0.603,1.538,1.309,3,20,3.7541,19.49,13,9,14,9,9,11,13,8,10,10,10,10,10,10,10,10,1,5,3,2,3,1,5,0,3.9472,4.0276,3.9918,4.1421,2.674,3.7782,4.6773,2.4192,3.7072,4.6047,81,47,34,0.844,15.014,18.649,3.635,92.89,MEDIUM,0,0,0,0,N,5,2,2,7,12000,50,95,0.3219,MEDIUM,8.429
42,96,Midday,MEDIUM,0,424,0.4137,10,Fixed,2.323,2.871,2.586,2.4,1.161,1.435,1.293,1.2,20,25,0.663,1.801,1.508,3,20,4.3047,25.35,13,10,13,12,8,9,13,8,10,10,10,10,10,10,10,10,5,2,6,6,0,3,2,3,4.7426,5.1797,4.3864,4.5533,4.3377,4.2677,2.7273,3.8268,4.2527,5.6968,75,42,33,0.773,15.948,21.364,5.416,90.88,MEDIUM,0,0,0,0,E,11,0,6,6,12000,50,96,0.4137,MEDIUM,10.18
42,97,Midday,MEDIUM,0,424,0.381,3,Fixed,2.639,2.099,2.707,2.66,1.319,1.05,1.353,1.33,20,20,0.502,1.481,1.778,3,20,3.7363,16.18,11,10,13,8,10,10,13,10,10,10,10,10,10,10,10,10,3,3,1,5,3,3,3,1,3.2955,3.3932,3.7163,2.9048,3.104,3.7854,4.7344,4.607,3.6926,4.4052,54,32,22,0.551,9.97,11.894,1.924,86.53,MEDIUM,0,0,0,0,N,9,6,2,2,12000,50,97,0.381,MEDIUM,10.105
42,98,Midday,MEDIUM,0,424,0.4879,9,AI,2.721,3.054,2.587,3.411,2.16,2.127,1.694,1.905,20,30,0.699,1.989,1.916,3,20,3.5836,17.18,14,8,12,9,8,11,12,10,10,10,10,10,10,10,10,10,5,1,5,4,6,2,2,2,2.983,4.1584,3.9834,4.4518,3.6224,3.1983,3.2047,2.7429,3.5431,4.278,29,12,17,0.293,5.138,6.204,1.066,85.61,MEDIUM,0,0,0,0,S,9,6,3,4,12000,50,98,0.4879,MEDIUM,11.773
42,99,Midday,MEDIUM,0,424,0.4932,9,AI,3.076,3.497,3.425,2.586,1.938,2.048,1.912,1.393,10,25,0.753,1.966,1.133,3,20,3.7208,22.41,11,13,9,10,10,9,10,12,10,10,10,10,10,10,10,10,3,3,3,1,4,3,0,1,2.8597,3.6984,4.2182,4.3736,3.5576,4.2453,3.387,3.1007,3.6801,4.7432,77,35,42,0.77,14.168,18.261,4.093,92.92,MEDIUM,0,0,0,0,W,7,1,5,4,12000,50,99,0.4932,MEDIUM,12.584
42,100,Midday,MEDIUM,0,425,0.3712,7,Manual,1.794,2.39,2.52,2.432,0.897,1.195,1.26,1.216,30,20,0.652,1.747,1.867,3,20,4.3996,30.14,12,14,10,12,13,8,10,8,10,10,10,10,10,10,10,10,2,2,4,6,5,3,3,3,4.3321,4.9798,4.7841,3.4176,4.7507,4.3894,4.5555,3.6145,4.353,6.2307,47,23,24,0.465,10.23,14.643,4.413,92.91,MEDIUM,0,0,0,0,E,8,3,6,8,12000,50,100,0.3712,MEDIUM,9.136
42,101,Midday,MEDIUM,0,425,0.3303,10,AI,1.919,1.969,1.656,1.612,1.36,1.284,1.028,0.906,20,40,0.888,1.139,1.575,3,20,3.702,22.02,11,9,10,10,10,11,8,12,10,10,10,10,10,10,10,10,4,5,2,3,3,0,2,2,3.6802,2.8206,4.9721,3.4757,3.9928,4.0278,2.9116,3.4317,3.6641,4.6987,61,48,13,0.598,11.176,14.332,3.156,89.69,MEDIUM,0,0,0,0,W,8,3,3,4,12000,50,101,0.3303,MEDIUM,7.156
42,102,Midday,MEDIUM,0,425,0.3692,4,Fixed,1.95,2.347,1.924,2.121,1.775,1.773,1.362,1.26,15,35,0.686,1.695,1.303,3,20,3.9991,19.82,12,9,10,13,12,14,10,11,10,10,10,10,10,10,10,10,1,4,4,0,4,5,5,2,4.1424,3.8885,4.1325,4.2693,4.5137,4.6709,3.4868,2.5716,3.9595,4.9385,43,34,9,0.417,8.513,10.618,2.105,93.14,MEDIUM,0,0,0,0,S,10,4,8,8,12000,50,102,0.3692,MEDIUM,8.342
42,103,Midday,MEDIUM,0,425,0.3881,10,AI,2.723,2.33,1.875,2.509,1.761,1.465,1.137,1.355,20,25,0.824,1.695,1.695,3,20,3.5454,23.84,11,9,11,11,11,11,13,10,10,10,10,10,10,10,10,10,0,4,3,4,1,4,2,2,4.089,4.0889,2.8027,3.9297,3.5169,3.8988,3.045,2.7202,3.5114,4.6108,60,43,17,0.577,10.535,13.833,3.298,94.5,MEDIUM,0,0,0,0,S,5,1,9,10,12000,50,103,0.3881,MEDIUM,9.437
42,104,Midday,MEDIUM,0,425,0.3139,5,AI,2.201,1.6,1.558,1.904,1.501,1.1,0.979,1.052,20,30,0.589,1.728,1.058,3,20,4.1669,27.94,14,11,11,13,9,12,11,8,10,10,10,10,10,10,10,10,4,1,4,5,2,1,2,2,3.9565,3.5169,5.1415,4.3012,4.4691,4.5441,4.4864,2.6102,4.1282,5.7288,45,24,21,0.429,9.289,12.891,3.602,93.61,MEDIUM,0,0,0,0,S,4,8,1,9,12000,50,104,0.3139,MEDIUM,7.263
42,105,Midday,MEDIUM,0,425,0.4698,2,AI,2.404,3.313,3.349,2.853,1.202,1.657,1.675,1.427,25,20,0.756,1.408,1.019,3,20,3.8631,20.65,14,8,14,12,13,12,13,13,10,10,10,10,10,10,10,10,1,4,3,2,1,2,5,2,3.8824,4.5208,2.9755,3.9889,2.5829,4.1607,4.2894,4.2267,3.8284,4.8247,62,29,33,0.585,11.868,14.956,3.088,94.2,MEDIUM,0,0,0,0,S,11,2,0,6,12000,50,105,0.4698,MEDIUM,11.919
42,106,Midday,MEDIUM,0,425,0.4995,3,AI,3.575,3.332,2.556,3.313,2.588,2.266,1.678,1.857,10,25,0.761,1.276,1.997,3,20,4.0165,18.59,10,13,9,10,10,12,12,13,10,10,10,10,10,10,10,10,4,1,2,4,3,1,2,2,4.8584,3.3449,4.6694,4.4634,4.7951,3.6357,3.2648,2.8209,3.9816,4.8909,90,44,46,0.841,17.918,22.01,4.092,89.47,MEDIUM,0,0,0,0,E,2,1,2,0,12000,50,106,0.4995,MEDIUM,12.776
42,107,Midday,MEDIUM,0,425,0.4744,5,AI,2.293,2.714,2.363,2.845,1.546,1.657,1.381,1.523,20,25,0.65,1.284,1.788,3,20,4.0916,20.31,13,8,14,11,8,9,10,11,10,10,10,10,10,10,10,10,0,3,3,3,0,2,3,2,4.0828,4.8737,4.4593,4.4686,3.197,3.0518,3.7929,4.5318,4.0572,5.0912,80,49,31,0.741,16.229,20.365,4.136,91.08,MEDIUM,0,0,0,0,N,2,3,4,4,12000,50,107,0.4744,MEDIUM,10.215
42,108,Midday,MEDIUM,0,425,0.4985,6,AI,3.47,2.441,3.503,2.917,2.135,1.52,1.952,1.558,20,35,0.711,1.34,1.887,3,20,3.7618,27.38,12,9,9,8,12,10,8,14,10,10,10,10,10,10,10,10,3,6,2,1,2,1,4,2,4.0725,4.2531,2.8337,4.2444,4.5388,3.2805,3.9814,2.6453,3.7312,5.1382,30,22,8,0.275,5.596,7.706,2.11,96.31,MEDIUM,0,0,0,0,N,4,0,5,4,12000,50,108,0.4985,MEDIUM,12.331
42,109,Midday,MEDIUM,0,425,0.3904,1,Fixed,1.917,2.196,2.318,2.693,0.959,1.098,1.159,1.347,20,25,0.83,1.257,1.149,3,20,3.3219,28.8,14,12,12,10,10,9,10,10,10,10,10,10,10,10,10,10,3,2,2,4,3,2,4,4,2.9781,3.0841,2.8322,4.4553,2.4357,3.4147,3.0739,4.0926,3.2958,4.6288,86,49,37,0.782,14.172,19.904,5.732,91.38,MEDIUM,0,0,0,0,N,0,4,3,1,12000,50,109,0.3904,MEDIUM,9.124
42,110,Midday,MEDIUM,0,425,0.5226,7,Fixed,3.637,3.761,2.539,2.784,2.619,2.481,1.67,1.592,15,25,0.546,1.086,1.183,3,20,3.5386,29.68,12,12,9,11,11,10,14,13,10,10,10,10,10,10,10,10,4,8,1,6,1,2,4,3,2.923,4.7538,4.4972,3.1387,2.4392,4.2204,3.5259,2.5951,3.5117,4.9942,47,13,34,0.423,8.253,11.737,3.484,92.91,MEDIUM,0,0,0,0,S,4,7,6,3,12000,50,110,0.5226,MEDIUM,12.721
42,111,Midday,MEDIUM,0,425,0.4174,7,AI,2.254,2.974,2.823,2.642,1.927,2.087,1.812,1.521,25,30,0.491,1.1,1.458,3,20,3.4437,24.29,13,10,11,11,9,10,8,13,10,10,10,10,10,10,10,10,2,1,5,1,1,0,3,1,3.0447,3.6611,3.0929,4.2572,3.6576,3.4751,2.6942,3.4637,3.4183,4.5147,47,38,9,0.42,8.033,10.609,2.576,97.1,MEDIUM,0,0,0,0,E,9,1,10,1,12000,50,111,0.4174,MEDIUM,10.693
42,112,Midday,MEDIUM,0,425,0.4805,6,AI,3.33,2.337,2.78,3.329,2.065,1.469,1.59,1.765,25,20,0.888,1.361,1.359,3,20,3.894,19.32,10,8,13,8,11,8,8,9,10,10,10,10,10,10,10,10,1,1,3,3,3,1,1,4,3.0641,2.9274,4.5622,3.7368,3.7081,4.5528,4.6368,3.7425,3.8663,4.7924,37,13,24,0.327,7.153,8.866,1.713,88.5,MEDIUM,0,0,0,0,W,4,2,10,6,12000,50,112,0.4805,MEDIUM,11.776
42,113,Midday,MEDIUM,0,425,0.4786,10,AI,2.931,3.263,2.502,3.035,1.865,1.931,1.451,1.618,15,40,0.855,1.678,1.936,3,20,4.0049,18.39,10,10,13,10,8,11,9,10,10,10,10,10,10,10,10,10,2,2,3,3,5,3,3,4,4.9446,3.8356,4.8359,4.551,2.721,4.3595,3.243,3.3275,3.9773,4.8736,27,18,9,0.237,5.37,6.58,1.21,94.61,MEDIUM,0,0,0,0,S,4,0,9,2,12000,50,113,0.4786,MEDIUM,11.731
42,114,Midday,MEDIUM,0,425,0.4956,3,Fixed,2.75,3.054,3.086,3.115,1.775,1.827,1.743,1.658,10,35,0.465,1.386,1.724,3,20,3.7554,25.15,10,14,9,11,9,14,14,14,10,10,10,10,10,10,10,10,4,3,2,4,5,5,1,2,5.134,4.3018,4.6731,4.6877,2.6881,2.4502,3.3901,2.5182,3.7304,4.9836,52,35,17,0.452,9.699,12.957,3.258,92.0,MEDIUM,0,0,0,0,N,6,6,2,10,12000,50,114,0.4956,MEDIUM,12.005
42,115,Midday,MEDIUM,0,425,0.4864,4,AI,2.555,2.785,3.113,2.504,1.678,1.693,1.756,1.352,10,20,0.769,1.7,1.609,3,20,4.254,30.26,10,12,13,13,10,14,13,13,10,10,10,10,10,10,10,10,1,3,4,3,0,3,1,2,3.107,4.8614,4.9765,4.9652,4.7975,2.7792,4.3243,4.0016,4.2266,6.0606,55,13,42,0.474,11.623,16.667,5.044,93.8,MEDIUM,0,0,0,0,E,0,7,12,6,12000,50,115,0.4864,MEDIUM,10.957
